onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 2.700	ISI	0	0	 0.000
 2.700	 1.350	ISI	0	0	 0.000
 4.050	 0.675	Cue	0	0	 0.000
 4.725	 3.037	ISI	0	0	 0.000
 7.762	 0.270	Bip	0	0	 0.000
 8.032	 2.498	AH_rough	0	0	 0.000
 10.530	 3.037	ISI	0	0	 0.000
 13.567	 0.270	Bip	0	0	 0.000
 13.837	 2.499	AH_smooth	0	0	 0.000
 16.336	 0.675	Cue	0	0	 0.000
 17.011	 2.834	Reponse	0	0	 0.000
 19.845	 3.038	ISI	0	0	 0.000
 22.883	 0.270	Bip	0	0	 0.000
 23.153	 2.497	AH_rough	0	0	 0.000
 25.650	 2.363	ISI	0	0	 0.000
 28.013	 0.270	Bip	0	0	 0.000
 28.283	 2.497	AH_smooth	0	0	 0.000
 30.780	 1.350	ISI	0	0	 0.000
 32.130	 0.271	Bip	0	0	 0.000
 32.401	 2.498	AH_rough	0	0	 0.000
 34.899	 2.025	ISI	0	0	 0.000
 36.924	 0.270	Bip	0	0	 0.000
 37.194	 2.497	AH_smooth	0	0	 0.000
 39.691	 2.025	ISI	0	0	 0.000
 41.716	 0.270	Bip	0	0	 0.000
 41.986	 2.497	H_rough	0	0	 0.000
 44.483	 0.675	Cue	0	0	 0.000
 45.158	 2.835	Reponse	0	0	 0.000
 47.993	 3.714	ISI	0	0	 0.000
 51.707	 0.270	Bip	0	0	 0.000
 51.977	 2.497	H_smooth	0	0	 0.000
 54.474	 1.688	ISI	0	0	 0.000
 56.162	 0.270	Bip	0	0	 0.000
 56.432	 2.497	H_smooth	0	0	 0.000
 58.929	 3.038	ISI	0	0	 0.000
 61.967	 0.270	Bip	0	0	 0.000
 62.237	 2.497	H_rough	0	0	 0.000
 64.734	 2.025	ISI	0	0	 0.000
 66.759	 0.270	Bip	0	0	 0.000
 67.029	 2.498	H_rough	0	0	 0.000
 69.527	 1.688	ISI	0	0	 0.000
 71.215	 0.270	Bip	0	0	 0.000
 71.485	 2.497	H_smooth	0	0	 0.000
 73.982	 0.675	Cue	0	0	 0.000
 74.657	 3.038	ISI	0	0	 0.000
 77.695	 14.176	Rest	0	0	 0.000
 91.871	 0.675	ISI	0	0	 0.000
 92.546	 0.270	Bip	0	0	 0.000
 92.816	 2.497	A_smooth	0	0	 0.000
 95.313	 1.350	ISI	0	0	 0.000
 96.663	 0.270	Bip	0	0	 0.000
 96.933	 2.497	A_rough	0	0	 0.000
 99.430	 1.350	ISI	0	0	 0.000
 100.780	 0.270	Bip	0	0	 0.000
 101.050	 2.499	A_smooth	0	0	 0.000
 103.549	 1.687	ISI	0	0	 0.000
 105.236	 0.270	Bip	0	0	 0.000
 105.506	 2.498	A_rough	0	0	 0.000
 108.004	 0.675	Cue	0	0	 0.000
 108.679	 2.835	Reponse	0	0	 0.000
 111.514	 3.037	ISI	0	0	 0.000
 114.551	 0.270	Bip	0	0	 0.000
 114.821	 2.498	A_rough	0	0	 0.000
 117.319	 1.687	ISI	0	0	 0.000
 119.006	 0.270	Bip	0	0	 0.000
 119.276	 2.498	A_smooth	0	0	 0.000
 121.774	 0.675	Cue	0	0	 0.000
 122.449	 2.363	ISI	0	0	 0.000
 124.812	 0.270	Bip	0	0	 0.000
 125.082	 2.497	AH_smooth	0	0	 0.000
 127.579	 1.350	ISI	0	0	 0.000
 128.929	 0.270	Bip	0	0	 0.000
 129.199	 2.498	AH_rough	0	0	 0.000
 131.697	 1.350	ISI	0	0	 0.000
 133.047	 0.270	Bip	0	0	 0.000
 133.317	 2.497	AH_smooth	0	0	 0.000
 135.814	 1.689	ISI	0	0	 0.000
 137.503	 0.270	Bip	0	0	 0.000
 137.773	 2.497	AH_smooth	0	0	 0.000
 140.270	 1.688	ISI	0	0	 0.000
 141.958	 0.270	Bip	0	0	 0.000
 142.228	 2.497	AH_rough	0	0	 0.000
 144.725	 1.350	ISI	0	0	 0.000
 146.075	 0.270	Bip	0	0	 0.000
 146.345	 2.497	AH_rough	0	0	 0.000
 148.842	 0.675	Cue	0	0	 0.000
 149.517	 2.835	Reponse	0	0	 0.000
 152.352	 0.675	Cue	0	0	 0.000
 153.027	 3.039	ISI	0	0	 0.000
 156.066	 14.175	Rest	0	0	 0.000
 170.241	 0.675	Cue	0	0	 0.000
 170.916	 3.038	ISI	0	0	 0.000
 173.954	 0.270	Bip	0	0	 0.000
 174.224	 2.497	H_rough	0	0	 0.000
 176.721	 2.025	ISI	0	0	 0.000
 178.746	 0.270	Bip	0	0	 0.000
 179.016	 2.498	H_smooth	0	0	 0.000
 181.514	 1.687	ISI	0	0	 0.000
 183.201	 0.270	Bip	0	0	 0.000
 183.471	 2.498	H_rough	0	0	 0.000
 185.969	 0.675	Cue	0	0	 0.000
 186.644	 2.835	Reponse	0	0	 0.000
 189.479	 3.038	ISI	0	0	 0.000
 192.517	 0.270	Bip	0	0	 0.000
 192.787	 2.498	H_smooth	0	0	 0.000
 195.285	 1.350	ISI	0	0	 0.000
 196.635	 0.270	Bip	0	0	 0.000
 196.905	 2.497	H_rough	0	0	 0.000
 199.402	 1.350	ISI	0	0	 0.000
 200.752	 0.270	Bip	0	0	 0.000
 201.022	 2.497	H_smooth	0	0	 0.000
 203.519	 0.675	Cue	0	0	 0.000
 204.194	 3.714	ISI	0	0	 0.000
 207.908	 0.270	Bip	0	0	 0.000
 208.178	 2.497	A_smooth	0	0	 0.000
 210.675	 0.675	ISI	0	0	 0.000
 211.350	 0.270	Bip	0	0	 0.000
 211.620	 2.498	A_rough	0	0	 0.000
 214.118	 0.675	Cue	0	0	 0.000
 214.793	 2.835	Reponse	0	0	 0.000
 217.628	 3.037	ISI	0	0	 0.000
 220.665	 0.270	Bip	0	0	 0.000
 220.935	 2.497	A_rough	0	0	 0.000
 223.432	 1.689	ISI	0	0	 0.000
 225.121	 0.270	Bip	0	0	 0.000
 225.391	 2.497	A_smooth	0	0	 0.000
 227.888	 1.350	ISI	0	0	 0.000
 229.238	 0.270	Bip	0	0	 0.000
 229.508	 2.498	A_smooth	0	0	 0.000
 232.006	 1.687	ISI	0	0	 0.000
 233.693	 0.270	Bip	0	0	 0.000
 233.963	 2.498	A_rough	0	0	 0.000
 236.461	 0.675	ISI	0	0	 0.000
 237.136	 14.175	Rest	0	0	 0.000
 251.311	 0.675	Cue	0	0	 0.000
 251.986	 2.363	ISI	0	0	 0.000
 254.349	 0.270	Bip	0	0	 0.000
 254.619	 2.497	AH_rough	0	0	 0.000
 257.116	 1.688	ISI	0	0	 0.000
 258.804	 0.270	Bip	0	0	 0.000
 259.074	 2.498	AH_smooth	0	0	 0.000
 261.572	 1.350	ISI	0	0	 0.000
 262.922	 0.270	Bip	0	0	 0.000
 263.192	 2.498	AH_rough	0	0	 0.000
 265.690	 1.350	ISI	0	0	 0.000
 267.040	 0.270	Bip	0	0	 0.000
 267.310	 2.497	AH_smooth	0	0	 0.000
 269.807	 0.675	Cue	0	0	 0.000
 270.482	 3.038	Reponse	0	0	 0.000
 273.520	 3.037	ISI	0	0	 0.000
 276.557	 0.270	Bip	0	0	 0.000
 276.827	 2.498	AH_rough	0	0	 0.000
 279.325	 2.025	ISI	0	0	 0.000
 281.350	 0.270	Bip	0	0	 0.000
 281.620	 2.498	AH_smooth	0	0	 0.000
 284.118	 0.675	Cue	0	0	 0.000
 284.793	 3.037	ISI	0	0	 0.000
 287.830	 0.270	Bip	0	0	 0.000
 288.100	 2.498	A_rough	0	0	 0.000
 290.598	 1.687	ISI	0	0	 0.000
 292.285	 0.270	Bip	0	0	 0.000
 292.555	 2.499	A_smooth	0	0	 0.000
 295.054	 0.675	Cue	0	0	 0.000
 295.729	 2.835	Reponse	0	0	 0.000
 298.564	 2.362	ISI	0	0	 0.000
 300.926	 0.270	Bip	0	0	 0.000
 301.196	 2.497	A_rough	0	0	 0.000
 303.693	 1.350	ISI	0	0	 0.000
 305.043	 0.270	Bip	0	0	 0.000
 305.313	 2.498	A_smooth	0	0	 0.000
 307.811	 1.350	ISI	0	0	 0.000
 309.161	 0.270	Bip	0	0	 0.000
 309.431	 2.498	A_smooth	0	0	 0.000
 311.929	 1.688	ISI	0	0	 0.000
 313.617	 0.270	Bip	0	0	 0.000
 313.887	 2.497	A_rough	0	0	 0.000
 316.384	 0.675	Cue	0	0	 0.000
 317.059	 2.363	ISI	0	0	 0.000
 319.422	 0.270	Bip	0	0	 0.000
 319.692	 2.497	H_smooth	0	0	 0.000
 322.189	 1.688	ISI	0	0	 0.000
 323.877	 0.270	Bip	0	0	 0.000
 324.147	 2.497	H_rough	0	0	 0.000
 326.644	 1.687	ISI	0	0	 0.000
 328.331	 0.270	Bip	0	0	 0.000
 328.601	 2.499	H_rough	0	0	 0.000
 331.100	 1.350	ISI	0	0	 0.000
 332.450	 0.270	Bip	0	0	 0.000
 332.720	 2.497	H_smooth	0	0	 0.000
 335.217	 0.675	Cue	0	0	 0.000
 335.892	 2.835	Reponse	0	0	 0.000
 338.727	 3.038	ISI	0	0	 0.000
 341.765	 0.270	Bip	0	0	 0.000
 342.035	 2.497	H_smooth	0	0	 0.000
 344.532	 1.688	ISI	0	0	 0.000
 346.220	 0.270	Bip	0	0	 0.000
 346.490	 2.498	H_rough	0	0	 0.000
 348.988	 0.675	Cue	0	0	 0.000
 349.663	 3.037	ISI	0	0	 0.000
 352.700	 14.176	Rest	0	0	 0.000
 366.876	 0.675	ISI	0	0	 0.000
 367.551	 0.270	Bip	0	0	 0.000
 367.821	 2.498	A_rough	0	0	 0.000
 370.319	 2.025	ISI	0	0	 0.000
 372.344	 0.270	Bip	0	0	 0.000
 372.614	 2.497	A_rough	0	0	 0.000
 375.111	 1.688	ISI	0	0	 0.000
 376.799	 0.270	Bip	0	0	 0.000
 377.069	 2.497	A_smooth	0	0	 0.000
 379.566	 0.675	Cue	0	0	 0.000
 380.241	 2.836	Reponse	0	0	 0.000
 383.077	 2.362	ISI	0	0	 0.000
 385.439	 0.270	Bip	0	0	 0.000
 385.709	 2.498	A_rough	0	0	 0.000
 388.207	 1.687	ISI	0	0	 0.000
 389.894	 0.270	Bip	0	0	 0.000
 390.164	 2.498	A_smooth	0	0	 0.000
 392.662	 1.687	ISI	0	0	 0.000
