onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 2.700	ISI	0	0	 0.000
 2.700	 0.675	ISI	0	0	 0.000
 3.375	 0.675	Cue	0	0	 0.000
 4.050	 2.363	ISI	0	0	 0.000
 6.413	 0.270	Bip	0	0	 0.000
 6.683	 2.497	A_rough	0	0	 0.000
 9.180	 3.039	ISI	0	0	 0.000
 12.219	 0.270	Bip	0	0	 0.000
 12.489	 2.497	A_smooth	0	0	 0.000
 14.986	 2.025	ISI	0	0	 0.000
 17.011	 0.270	Bip	0	0	 0.000
 17.281	 2.498	A_smooth	0	0	 0.000
 19.779	 1.687	ISI	0	0	 0.000
 21.466	 0.270	Bip	0	0	 0.000
 21.736	 2.497	A_rough	0	0	 0.000
 24.233	 1.688	ISI	0	0	 0.000
 25.921	 0.270	Bip	0	0	 0.000
 26.191	 2.498	A_rough	0	0	 0.000
 28.689	 2.025	ISI	0	0	 0.000
 30.714	 0.270	Bip	0	0	 0.000
 30.984	 2.498	A_smooth	0	0	 0.000
 33.482	 0.675	Cue	0	0	 0.000
 34.157	 2.835	Reponse	0	0	 0.000
 36.992	 0.675	Cue	0	0	 0.000
 37.667	 3.037	ISI	0	0	 0.000
 40.704	 0.270	Bip	0	0	 0.000
 40.974	 2.498	AH_rough	0	0	 0.000
 43.472	 2.025	ISI	0	0	 0.000
 45.497	 0.270	Bip	0	0	 0.000
 45.767	 2.498	AH_smooth	0	0	 0.000
 48.265	 1.687	ISI	0	0	 0.000
 49.952	 0.270	Bip	0	0	 0.000
 50.222	 2.498	AH_rough	0	0	 0.000
 52.720	 0.675	Cue	0	0	 0.000
 53.395	 2.835	Reponse	0	0	 0.000
 56.230	 3.712	ISI	0	0	 0.000
 59.942	 0.270	Bip	0	0	 0.000
 60.212	 2.498	AH_rough	0	0	 0.000
 62.710	 3.038	ISI	0	0	 0.000
 65.748	 0.270	Bip	0	0	 0.000
 66.018	 2.498	AH_smooth	0	0	 0.000
 68.516	 2.362	ISI	0	0	 0.000
 70.878	 0.270	Bip	0	0	 0.000
 71.148	 2.497	AH_smooth	0	0	 0.000
 73.645	 0.675	Cue	0	0	 0.000
 74.320	 3.713	ISI	0	0	 0.000
 78.033	 14.851	Rest	0	0	 0.000
 92.884	 0.675	Cue	0	0	 0.000
 93.559	 3.037	ISI	0	0	 0.000
 96.596	 0.270	Bip	0	0	 0.000
 96.866	 2.498	H_rough	0	0	 0.000
 99.364	 3.038	ISI	0	0	 0.000
 102.402	 0.270	Bip	0	0	 0.000
 102.672	 2.497	H_smooth	0	0	 0.000
 105.169	 1.688	ISI	0	0	 0.000
 106.857	 0.270	Bip	0	0	 0.000
 107.127	 2.497	H_rough	0	0	 0.000
 109.624	 2.363	ISI	0	0	 0.000
 111.987	 0.270	Bip	0	0	 0.000
 112.257	 2.497	H_rough	0	0	 0.000
 114.754	 1.689	ISI	0	0	 0.000
 116.443	 0.270	Bip	0	0	 0.000
 116.713	 2.497	H_smooth	0	0	 0.000
 119.210	 0.675	Cue	0	0	 0.000
 119.885	 2.835	Reponse	0	0	 0.000
 122.720	 3.037	ISI	0	0	 0.000
 125.757	 0.270	Bip	0	0	 0.000
 126.027	 2.498	H_smooth	0	0	 0.000
 128.525	 0.675	Cue	0	0	 0.000
 129.200	 3.037	ISI	0	0	 0.000
 132.237	 0.270	Bip	0	0	 0.000
 132.507	 2.499	A_smooth	0	0	 0.000
 135.006	 1.687	ISI	0	0	 0.000
 136.693	 0.270	Bip	0	0	 0.000
 136.963	 2.498	A_rough	0	0	 0.000
 139.461	 0.675	Cue	0	0	 0.000
 140.136	 2.835	Reponse	0	0	 0.000
 142.971	 3.037	ISI	0	0	 0.000
 146.008	 0.270	Bip	0	0	 0.000
 146.278	 2.497	A_smooth	0	0	 0.000
 148.775	 1.688	ISI	0	0	 0.000
 150.463	 0.270	Bip	0	0	 0.000
 150.733	 2.498	A_rough	0	0	 0.000
 153.231	 1.688	ISI	0	0	 0.000
 154.919	 0.270	Bip	0	0	 0.000
 155.189	 2.497	A_rough	0	0	 0.000
 157.686	 2.025	ISI	0	0	 0.000
 159.711	 0.270	Bip	0	0	 0.000
 159.981	 2.498	A_smooth	0	0	 0.000
 162.479	 3.037	ISI	0	0	 0.000
 165.516	 14.851	Rest	0	0	 0.000
 180.367	 0.675	Cue	0	0	 0.000
 181.042	 3.712	ISI	0	0	 0.000
 184.754	 0.270	Bip	0	0	 0.000
 185.024	 2.499	AH_rough	0	0	 0.000
 187.523	 2.362	ISI	0	0	 0.000
 189.885	 0.270	Bip	0	0	 0.000
 190.155	 2.498	AH_rough	0	0	 0.000
 192.653	 2.025	ISI	0	0	 0.000
 194.678	 0.270	Bip	0	0	 0.000
 194.948	 2.497	AH_smooth	0	0	 0.000
 197.445	 2.025	ISI	0	0	 0.000
 199.470	 0.270	Bip	0	0	 0.000
 199.740	 2.497	AH_smooth	0	0	 0.000
 202.237	 1.689	ISI	0	0	 0.000
 203.926	 0.270	Bip	0	0	 0.000
 204.196	 2.497	AH_rough	0	0	 0.000
 206.693	 1.688	ISI	0	0	 0.000
 208.381	 0.270	Bip	0	0	 0.000
 208.651	 2.497	AH_smooth	0	0	 0.000
 211.148	 0.675	Cue	0	0	 0.000
 211.823	 2.835	Reponse	0	0	 0.000
 214.658	 3.713	ISI	0	0	 0.000
 218.371	 0.270	Bip	0	0	 0.000
 218.641	 2.498	H_smooth	0	0	 0.000
 221.139	 3.037	ISI	0	0	 0.000
 224.176	 0.270	Bip	0	0	 0.000
 224.446	 2.498	H_rough	0	0	 0.000
 226.944	 2.362	ISI	0	0	 0.000
 229.306	 0.270	Bip	0	0	 0.000
 229.576	 2.498	H_rough	0	0	 0.000
 232.074	 0.675	Cue	0	0	 0.000
 232.749	 2.835	Reponse	0	0	 0.000
 235.584	 3.038	ISI	0	0	 0.000
 238.622	 0.270	Bip	0	0	 0.000
 238.892	 2.498	H_smooth	0	0	 0.000
 241.390	 2.362	ISI	0	0	 0.000
 243.752	 0.270	Bip	0	0	 0.000
 244.022	 2.498	H_smooth	0	0	 0.000
 246.520	 2.362	ISI	0	0	 0.000
 248.882	 0.270	Bip	0	0	 0.000
 249.152	 2.497	H_rough	0	0	 0.000
 251.649	 0.675	Cue	0	0	 0.000
 252.324	 3.038	ISI	0	0	 0.000
 255.362	 14.851	Rest	0	0	 0.000
 270.213	 1.687	ISI	0	0	 0.000
 271.900	 0.270	Bip	0	0	 0.000
 272.170	 2.499	A_rough	0	0	 0.000
 274.669	 2.024	ISI	0	0	 0.000
 276.693	 0.270	Bip	0	0	 0.000
 276.963	 2.498	A_smooth	0	0	 0.000
 279.461	 1.687	ISI	0	0	 0.000
 281.148	 0.270	Bip	0	0	 0.000
 281.418	 2.498	A_rough	0	0	 0.000
 283.916	 2.362	ISI	0	0	 0.000
 286.278	 0.270	Bip	0	0	 0.000
 286.548	 2.498	A_smooth	0	0	 0.000
 289.046	 2.026	ISI	0	0	 0.000
 291.072	 0.270	Bip	0	0	 0.000
 291.342	 2.497	A_rough	0	0	 0.000
 293.839	 0.675	Cue	0	0	 0.000
 294.514	 2.835	Reponse	0	0	 0.000
 297.349	 3.038	ISI	0	0	 0.000
 300.387	 0.269	Bip	0	0	 0.000
 300.656	 2.498	A_smooth	0	0	 0.000
 303.154	 0.675	Cue	0	0	 0.000
 303.829	 3.037	ISI	0	0	 0.000
 306.866	 0.270	Bip	0	0	 0.000
 307.136	 2.499	H_smooth	0	0	 0.000
 309.635	 1.687	ISI	0	0	 0.000
 311.322	 0.270	Bip	0	0	 0.000
 311.592	 2.498	H_smooth	0	0	 0.000
 314.090	 1.687	ISI	0	0	 0.000
 315.777	 0.270	Bip	0	0	 0.000
 316.047	 2.498	H_rough	0	0	 0.000
 318.545	 1.687	ISI	0	0	 0.000
 320.232	 0.270	Bip	0	0	 0.000
 320.502	 2.498	H_rough	0	0	 0.000
 323.000	 1.687	ISI	0	0	 0.000
 324.687	 0.270	Bip	0	0	 0.000
 324.957	 2.498	H_smooth	0	0	 0.000
 327.455	 0.675	Cue	0	0	 0.000
 328.130	 2.835	Reponse	0	0	 0.000
 330.965	 3.713	ISI	0	0	 0.000
 334.678	 0.270	Bip	0	0	 0.000
 334.948	 2.497	H_rough	0	0	 0.000
 337.445	 1.688	ISI	0	0	 0.000
 339.133	 0.270	Bip	0	0	 0.000
 339.403	 2.497	AH_smooth	0	0	 0.000
 341.900	 0.675	Cue	0	0	 0.000
 342.575	 2.836	Reponse	0	0	 0.000
 345.411	 3.038	ISI	0	0	 0.000
 348.449	 0.270	Bip	0	0	 0.000
 348.719	 2.497	AH_rough	0	0	 0.000
 351.216	 1.687	ISI	0	0	 0.000
 352.903	 0.270	Bip	0	0	 0.000
 353.173	 2.498	AH_rough	0	0	 0.000
